"Conta_Total","Gorjeta","Genero","Fumante","Dia","Horario","Tamanho_Mesa","Avaliacao_Servico","Possui_Criancas","Percentual_Esperado_Gorjeta"
11.96,3.49,"Feminino","Nao","Sab","Almoco",4,4,"Sim",0.2487
7.78,1.42,"Feminino","Sim","Qui","Jantar",2,4,"Sim",0.1651
48.81,6.94,"Masculino","Nao","Sab","Jantar",2,3,"Nao",0.1423
29.69,5.31,"Feminino","Nao","Sab","Jantar",2,4,"Nao",0.1842
28.8,4.52,"Masculino","Nao","Qui","Jantar",2,5,"Nao",0.1626
35.79,5.12,"Masculino","Nao","Sab","Jantar",2,4,"Nao",0.1385
28.75,6.72,"Masculino","Nao","Sex","Jantar",5,4,"Nao",0.2408
19.71,2.55,"Feminino","Sim","Sab","Jantar",2,4,"Sim",0.1052
6.28,0.58,"Masculino","Sim","Sab","Jantar",2,2,"Nao",0.1038
15.94,3.07,"Masculino","Sim","Sex","Jantar",3,4,"Nao",0.1783
16.21,2.73,"Feminino","Nao","Dom","Jantar",3,5,"Nao",0.1875
17.29,3.53,"Masculino","Nao","Dom","Almoco",5,4,"Nao",0.2222
16.6,3.57,"Masculino","Nao","Qui","Jantar",2,4,"Nao",0.236
14.03,5.22,"Masculino","Nao","Sab","Jantar",4,5,"Nao",0.2293
34.98,6.62,"Masculino","Sim","Qui","Jantar",4,4,"Sim",0.2017
24.67,4.73,"Masculino","Nao","Dom","Almoco",6,4,"Nao",0.1836
17.14,5.09,"Feminino","Nao","Sex","Jantar",4,5,"Nao",0.2246
21.85,3.51,"Masculino","Nao","Dom","Jantar",6,4,"Sim",0.1106
22.89,4.16,"Masculino","Nao","Qui","Jantar",3,2,"Nao",0.1503
33.67,6,"Masculino","Nao","Dom","Jantar",2,4,"Sim",0.1804
21.39,5.75,"Feminino","Sim","Dom","Jantar",2,4,"Nao",0.2484
25.12,5.6,"Masculino","Sim","Dom","Jantar",4,4,"Nao",0.1695
15.1,2.22,"Feminino","Sim","Sex","Jantar",4,2,"Sim",0.1314
12.59,2.79,"Feminino","Nao","Dom","Jantar",2,3,"Sim",0.1858
11.7,2.29,"Feminino","Nao","Sex","Jantar",2,4,"Sim",0.1848
14.98,3.08,"Masculino","Nao","Qui","Jantar",4,3,"Nao",0.1848
16.63,1.62,"Masculino","Nao","Sab","Jantar",3,4,"Sim",0.1055
10.97,2.8,"Feminino","Nao","Qui","Jantar",2,3,"Nao",0.219
21.38,2.31,"Masculino","Nao","Sex","Jantar",2,4,"Nao",0.1137
22.09,3.14,"Feminino","Nao","Sab","Jantar",2,3,"Nao",0.1461
9.18,1.72,"Feminino","Nao","Qui","Jantar",3,2,"Nao",0.2015
12.04,2.63,"Feminino","Nao","Sab","Jantar",6,5,"Nao",0.1301
19.67,4.09,"Masculino","Nao","Qui","Almoco",2,3,"Nao",0.1906
16.55,3.1,"Feminino","Nao","Qui","Jantar",4,4,"Nao",0.2183
35.95,10,"Feminino","Nao","Sab","Jantar",2,5,"Nao",0.2309
36.68,8.89,"Masculino","Sim","Dom","Jantar",2,5,"Nao",0.2315
22.19,5.43,"Masculino","Nao","Sex","Jantar",3,4,"Nao",0.2495
14.56,3.88,"Masculino","Sim","Qui","Jantar",2,4,"Nao",0.22
40.91,9.94,"Masculino","Sim","Dom","Almoco",4,4,"Nao",0.2434
11.4,1.14,"Feminino","Sim","Sab","Jantar",2,3,"Nao",0.14
8.94,1.89,"Masculino","Nao","Dom","Jantar",2,5,"Nao",0.1635
14.61,2.42,"Masculino","Nao","Sab","Almoco",2,2,"Nao",0.1182
10.05,1.88,"Feminino","Sim","Qui","Almoco",2,5,"Nao",0.1712
20.64,3.9,"Feminino","Nao","Qui","Jantar",3,4,"Sim",0.1961
22.87,6.22,"Masculino","Sim","Sex","Jantar",4,5,"Nao",0.2026
14.17,1.36,"Feminino","Nao","Sab","Jantar",2,3,"Nao",0.1051
13.81,3.28,"Feminino","Sim","Sex","Jantar",2,4,"Nao",0.2232
12.52,1.13,"Feminino","Nao","Qui","Jantar",2,4,"Nao",0.1087
15.48,3.46,"Masculino","Nao","Dom","Jantar",4,2,"Nao",0.2043
25.92,4.8,"Masculino","Nao","Sex","Almoco",3,4,"Nao",0.2019
19.44,1.28,"Masculino","Nao","Sab","Jantar",4,4,"Sim",0.1312
24.69,5.45,"Feminino","Sim","Sex","Jantar",2,4,"Nao",0.2423
10.1,1.56,"Feminino","Nao","Sab","Almoco",4,2,"Sim",0.1268
18.18,3.28,"Masculino","Nao","Qui","Jantar",2,5,"Sim",0.1602
20.3,1.57,"Masculino","Sim","Sab","Jantar",2,4,"Nao",0.1308
22.52,5.86,"Masculino","Sim","Qui","Jantar",2,2,"Nao",0.2405
44.08,5.29,"Masculino","Nao","Qui","Almoco",2,3,"Nao",0.1138
19.82,2.2,"Feminino","Nao","Sex","Jantar",4,1,"Nao",0.1061
24.28,5.13,"Masculino","Nao","Qui","Jantar",2,4,"Nao",0.1958
49.34,7.33,"Masculino","Nao","Sab","Jantar",3,2,"Nao",0.1607
24.35,7.36,"Feminino","Sim","Sex","Jantar",3,5,"Nao",0.2225
10.76,2.24,"Feminino","Nao","Sex","Almoco",2,5,"Nao",0.1789
30.03,4.88,"Masculino","Nao","Sab","Jantar",2,4,"Nao",0.1508
34,7.27,"Masculino","Nao","Dom","Jantar",2,2,"Nao",0.1972
14.39,1.6,"Feminino","Sim","Dom","Jantar",2,4,"Sim",0.1249
26.18,3.83,"Feminino","Sim","Qui","Jantar",2,3,"Nao",0.1729
21.25,2.31,"Masculino","Sim","Sab","Jantar",4,3,"Sim",0.1228
29.81,2.81,"Feminino","Sim","Qui","Jantar",2,1,"Nao",0.1185
17.21,1.26,"Masculino","Sim","Sab","Jantar",2,4,"Nao",0.1231
9.82,2.43,"Feminino","Nao","Dom","Jantar",2,4,"Sim",0.2313
15.58,4.79,"Masculino","Nao","Dom","Jantar",2,5,"Nao",0.2487
14.18,2.33,"Feminino","Nao","Sab","Jantar",6,1,"Nao",0.1695
44.29,8.94,"Masculino","Nao","Dom","Almoco",4,5,"Nao",0.1699
9.56,1.76,"Masculino","Sim","Sex","Jantar",2,4,"Nao",0.1595
25.66,4.74,"Feminino","Nao","Qui","Jantar",2,5,"Nao",0.135
12.72,2.84,"Masculino","Nao","Sex","Jantar",3,3,"Nao",0.1857
29.72,3.79,"Masculino","Sim","Dom","Jantar",4,4,"Nao",0.1244
22.09,5.12,"Feminino","Sim","Sex","Almoco",3,5,"Nao",0.1647
18.9,3.82,"Masculino","Nao","Sex","Almoco",3,4,"Nao",0.209
12.6,2.84,"Masculino","Nao","Dom","Jantar",2,5,"Nao",0.2156
20.37,3.21,"Feminino","Nao","Dom","Jantar",2,4,"Nao",0.172
23.06,4.08,"Masculino","Sim","Sab","Jantar",3,4,"Nao",0.1677
13.93,3.34,"Masculino","Nao","Dom","Jantar",5,5,"Nao",0.1834
69.16,8.58,"Feminino","Sim","Qui","Jantar",2,4,"Nao",0.1116
6.74,1.35,"Masculino","Nao","Sex","Almoco",2,2,"Nao",0.1021
28.66,8.72,"Masculino","Nao","Sex","Jantar",2,5,"Sim",0.2444
28.43,6.04,"Masculino","Sim","Dom","Jantar",2,4,"Nao",0.2247
29.52,2.62,"Masculino","Nao","Sab","Almoco",2,4,"Nao",0.1118
21.32,3.32,"Feminino","Sim","Sex","Jantar",2,4,"Nao",0.1348
18.24,5.06,"Masculino","Nao","Sab","Jantar",2,2,"Sim",0.244
18.46,1.69,"Feminino","Sim","Sab","Jantar",6,1,"Nao",0.1312
10.88,2.33,"Feminino","Nao","Qui","Almoco",2,4,"Nao",0.2436
21.62,5.67,"Masculino","Sim","Sab","Jantar",2,5,"Nao",0.237
23.88,5.49,"Feminino","Sim","Sab","Jantar",2,5,"Sim",0.2195
37.44,4.09,"Masculino","Nao","Qui","Jantar",2,4,"Nao",0.1169
42.69,4.89,"Feminino","Nao","Dom","Jantar",5,3,"Nao",0.1342
8.33,2.06,"Masculino","Nao","Sab","Jantar",2,2,"Nao",0.1869
28.56,7.16,"Feminino","Nao","Dom","Jantar",2,5,"Sim",0.1869
10.13,1.95,"Masculino","Sim","Dom","Jantar",2,4,"Nao",0.2015
35.89,2.65,"Masculino","Nao","Dom","Almoco",6,4,"Nao",0.1078
22.21,2.96,"Feminino","Sim","Qui","Jantar",2,3,"Nao",0.1506
17.51,2.78,"Masculino","Sim","Sab","Jantar",1,4,"Nao",0.17
20.79,2.8,"Masculino","Nao","Dom","Jantar",2,3,"Nao",0.1238
13.84,3.12,"Feminino","Sim","Qui","Jantar",2,5,"Nao",0.188
38.97,5.64,"Masculino","Nao","Sab","Jantar",2,2,"Nao",0.1471
30.56,4.3,"Masculino","Nao","Sab","Jantar",2,1,"Nao",0.1282
52.91,8.02,"Feminino","Nao","Sab","Jantar",2,5,"Nao",0.1148
9.79,1.99,"Masculino","Sim","Dom","Almoco",3,4,"Nao",0.2322
22.02,2.72,"Feminino","Sim","Sab","Almoco",2,3,"Nao",0.1381
15.69,2.19,"Feminino","Nao","Sab","Jantar",2,4,"Nao",0.116
26.74,5.74,"Masculino","Nao","Sab","Jantar",4,2,"Sim",0.2305
13.5,1.86,"Masculino","Nao","Sex","Almoco",2,2,"Sim",0.2462
15.25,1.65,"Masculino","Nao","Qui","Almoco",6,3,"Sim",0.1059
27.54,3.32,"Feminino","Sim","Qui","Jantar",2,4,"Nao",0.1166
20.31,2.79,"Masculino","Sim","Qui","Jantar",2,3,"Nao",0.1057
31.05,4.99,"Masculino","Sim","Qui","Jantar",3,1,"Nao",0.2037
20.79,4.69,"Masculino","Sim","Sab","Almoco",2,5,"Nao",0.2391
41.35,4.94,"Masculino","Nao","Dom","Jantar",2,4,"Nao",0.1063
14.41,3.07,"Masculino","Nao","Sab","Jantar",4,5,"Sim",0.1752
15.77,4.04,"Masculino","Sim","Sab","Jantar",2,5,"Nao",0.1973
17.62,1.92,"Masculino","Nao","Qui","Almoco",4,4,"Nao",0.1579
35.51,3.33,"Masculino","Nao","Dom","Jantar",2,1,"Nao",0.1314
9.43,2.21,"Masculino","Nao","Sab","Jantar",4,5,"Nao",0.2108
22.96,3.7,"Masculino","Nao","Sab","Jantar",2,2,"Nao",0.1337
12.29,0.97,"Masculino","Nao","Qui","Jantar",4,4,"Nao",0.1137
11.93,1.92,"Masculino","Sim","Qui","Jantar",2,4,"Sim",0.1194
16.31,3.18,"Masculino","Nao","Dom","Jantar",2,4,"Nao",0.2115
23.78,2.67,"Masculino","Nao","Dom","Jantar",2,4,"Nao",0.1386
13.98,2.04,"Feminino","Nao","Qui","Almoco",2,5,"Nao",0.1238
18.95,1.76,"Feminino","Nao","Sab","Jantar",3,5,"Nao",0.1216
22.2,3.63,"Masculino","Sim","Sab","Jantar",2,4,"Sim",0.1617
19.65,2.8,"Masculino","Nao","Sex","Jantar",5,4,"Nao",0.1139
9.72,0.73,"Feminino","Sim","Dom","Jantar",2,3,"Nao",0.1363
8.14,2.14,"Masculino","Sim","Sex","Jantar",2,5,"Nao",0.2309
14.74,2.48,"Feminino","Nao","Dom","Jantar",2,5,"Nao",0.1371
42.11,7.91,"Feminino","Sim","Qui","Jantar",2,4,"Nao",0.1688
32.31,6.08,"Masculino","Sim","Sab","Jantar",1,5,"Nao",0.1575
19.82,3.5,"Feminino","Nao","Sab","Jantar",2,5,"Nao",0.1225
39.86,6.39,"Masculino","Nao","Sab","Jantar",3,1,"Sim",0.2317
10.09,2.8,"Feminino","Nao","Dom","Jantar",3,4,"Sim",0.1776
37.51,7.47,"Feminino","Nao","Dom","Jantar",2,3,"Nao",0.1845
74.59,19.07,"Masculino","Nao","Sab","Jantar",2,3,"Nao",0.2421
24.03,3.75,"Masculino","Sim","Sab","Almoco",2,1,"Sim",0.1763
25.72,3.89,"Masculino","Sim","Dom","Jantar",2,2,"Nao",0.1235
17,2.1,"Masculino","Nao","Qui","Jantar",3,4,"Sim",0.1271
12.79,3.18,"Masculino","Nao","Sab","Almoco",6,5,"Sim",0.1924
17.88,2.96,"Feminino","Nao","Sab","Jantar",2,5,"Nao",0.1276
60.32,12.93,"Feminino","Sim","Sex","Jantar",3,4,"Nao",0.2315
44.72,8.26,"Feminino","Sim","Qui","Almoco",2,5,"Nao",0.1304
49.9,7.26,"Masculino","Nao","Sab","Jantar",2,4,"Nao",0.144
27.37,5.41,"Feminino","Nao","Sab","Jantar",6,4,"Nao",0.2155
14.3,1.26,"Masculino","Nao","Sab","Jantar",2,3,"Nao",0.1021
18.3,2.99,"Masculino","Sim","Sab","Jantar",4,5,"Nao",0.1577
23.42,4.39,"Feminino","Nao","Qui","Almoco",2,4,"Sim",0.2065
15.79,3.31,"Masculino","Nao","Qui","Jantar",4,2,"Nao",0.223
42.04,8.23,"Feminino","Sim","Sab","Jantar",2,5,"Nao",0.1685
21.86,2.75,"Feminino","Sim","Qui","Jantar",3,2,"Nao",0.124
19.18,4.21,"Feminino","Nao","Sex","Jantar",5,2,"Nao",0.1938
43.98,10.05,"Feminino","Nao","Sex","Almoco",2,5,"Sim",0.2004
20.17,3.6,"Feminino","Sim","Dom","Jantar",5,4,"Nao",0.1904
23.73,5.48,"Feminino","Nao","Dom","Jantar",5,4,"Nao",0.2252
15.45,3.59,"Masculino","Nao","Qui","Jantar",2,4,"Nao",0.2408
21.2,5.59,"Feminino","Sim","Sab","Almoco",5,4,"Sim",0.2487
23.53,6.18,"Masculino","Nao","Dom","Almoco",3,4,"Nao",0.2479
21.14,4.75,"Feminino","Sim","Sab","Jantar",3,4,"Nao",0.2061
22.45,4.9,"Feminino","Sim","Qui","Jantar",2,4,"Nao",0.2121
19.72,2.7,"Masculino","Sim","Sab","Jantar",4,2,"Sim",0.1459
28.06,5.63,"Feminino","Sim","Sex","Jantar",2,3,"Nao",0.1834
12.78,2,"Feminino","Nao","Sex","Jantar",3,3,"Sim",0.124
33.77,7.83,"Masculino","Sim","Dom","Jantar",2,4,"Nao",0.2181
24.12,6.21,"Feminino","Nao","Sab","Jantar",2,5,"Nao",0.2187
25.53,2.88,"Masculino","Nao","Dom","Jantar",2,3,"Sim",0.1352
24.83,4.11,"Masculino","Nao","Dom","Almoco",2,4,"Nao",0.1629
13.89,2.24,"Masculino","Sim","Sab","Jantar",2,3,"Nao",0.1353
19.11,2.29,"Masculino","Nao","Sab","Jantar",2,4,"Nao",0.126
16.06,3.74,"Masculino","Nao","Sab","Jantar",2,2,"Sim",0.2271
17.97,4.06,"Masculino","Nao","Sex","Jantar",2,5,"Nao",0.1484
14.36,3.04,"Masculino","Nao","Qui","Jantar",2,3,"Nao",0.1863
7.33,1.91,"Masculino","Nao","Sab","Jantar",2,4,"Nao",0.2371
30.96,7.85,"Masculino","Sim","Sab","Jantar",4,5,"Nao",0.2141
12,1.97,"Masculino","Nao","Sab","Jantar",2,1,"Nao",0.1952
11.14,2.84,"Feminino","Nao","Dom","Jantar",2,3,"Nao",0.2394
23.99,2.51,"Masculino","Nao","Dom","Almoco",2,3,"Nao",0.1367
18.97,3.75,"Masculino","Nao","Sab","Jantar",2,5,"Nao",0.1689
52.02,15.46,"Masculino","Sim","Dom","Jantar",2,5,"Nao",0.2429
7.71,0.7,"Masculino","Nao","Sex","Almoco",2,4,"Nao",0.1338
12.92,2.45,"Feminino","Nao","Qui","Jantar",1,5,"Nao",0.1908
12.61,2.17,"Feminino","Sim","Dom","Jantar",4,4,"Nao",0.169
20.3,4.94,"Masculino","Sim","Qui","Jantar",2,3,"Sim",0.2065
37.36,5.79,"Masculino","Nao","Sex","Jantar",3,3,"Nao",0.1636
28.34,3.21,"Masculino","Sim","Sab","Almoco",2,5,"Nao",0.1018
43.59,4.4,"Masculino","Nao","Sab","Jantar",3,4,"Nao",0.1008
9.13,1.66,"Feminino","Nao","Dom","Jantar",4,4,"Sim",0.1699
31.97,5.58,"Feminino","Nao","Sab","Jantar",2,5,"Nao",0.1468
21.57,2.39,"Feminino","Sim","Sab","Jantar",2,4,"Nao",0.1226
12.7,3.21,"Feminino","Sim","Sab","Jantar",3,3,"Nao",0.2263
10.85,1.46,"Feminino","Nao","Qui","Jantar",4,4,"Nao",0.1683
13.17,1.95,"Masculino","Nao","Qui","Jantar",4,2,"Nao",0.136
16.97,4.41,"Masculino","Nao","Sab","Almoco",5,4,"Nao",0.2346
19.71,2.54,"Masculino","Sim","Qui","Jantar",2,1,"Nao",0.1763
39.98,4.04,"Masculino","Sim","Sab","Jantar",4,4,"Nao",0.1024
16.48,3.62,"Feminino","Nao","Sab","Jantar",2,3,"Sim",0.2129
18.21,2.76,"Feminino","Nao","Dom","Jantar",2,4,"Nao",0.1753
23.19,4.18,"Masculino","Nao","Sex","Jantar",2,2,"Sim",0.1561
19.27,2.77,"Masculino","Nao","Qui","Jantar",2,3,"Nao",0.1724
12.47,2.66,"Feminino","Nao","Qui","Almoco",2,4,"Nao",0.1565
10.47,1.36,"Feminino","Sim","Qui","Jantar",2,2,"Sim",0.1266
31.74,9.67,"Masculino","Nao","Sab","Jantar",2,5,"Nao",0.208
20.45,2.25,"Feminino","Sim","Qui","Almoco",3,4,"Nao",0.1262
15.94,3.35,"Masculino","Nao","Sab","Jantar",2,4,"Nao",0.1828
7.89,1.45,"Masculino","Sim","Qui","Almoco",2,4,"Sim",0.1931
27.26,6.84,"Masculino","Sim","Sab","Jantar",2,3,"Nao",0.2431
14.22,2.76,"Masculino","Sim","Sex","Jantar",4,4,"Nao",0.2083
7.66,0.5,"Masculino","Sim","Qui","Almoco",2,3,"Nao",0.1428
36.7,9.1,"Feminino","Sim","Sab","Jantar",4,4,"Nao",0.22
17.91,3.95,"Masculino","Nao","Sab","Jantar",4,4,"Nao",0.1806
15.19,1.98,"Masculino","Sim","Dom","Jantar",2,3,"Nao",0.17
10.5,0.96,"Masculino","Nao","Sab","Jantar",4,4,"Nao",0.1525
10.84,1.11,"Feminino","Nao","Sab","Almoco",2,3,"Nao",0.1435
18.74,3.6,"Masculino","Nao","Sex","Almoco",3,5,"Nao",0.1025
16.33,3.35,"Masculino","Nao","Sex","Jantar",4,5,"Nao",0.1851
21.07,1.5,"Masculino","Sim","Sab","Almoco",4,3,"Nao",0.1078
16.14,4.24,"Feminino","Nao","Sab","Jantar",2,3,"Nao",0.2237
13.48,3.24,"Feminino","Nao","Dom","Jantar",5,4,"Nao",0.1873
36.62,8.65,"Masculino","Nao","Dom","Jantar",2,4,"Nao",0.2195
28.44,3.39,"Feminino","Nao","Dom","Jantar",2,2,"Nao",0.1351
10.59,1.42,"Feminino","Nao","Sab","Almoco",2,4,"Sim",0.1598
18.79,4.44,"Feminino","Nao","Sex","Jantar",2,4,"Nao",0.2345
11.06,2.77,"Feminino","Sim","Dom","Jantar",3,3,"Nao",0.2315
17.19,3.2,"Feminino","Sim","Sex","Jantar",2,3,"Sim",0.2384
14.82,2.3,"Masculino","Nao","Sab","Jantar",2,4,"Nao",0.1211
19.03,3.28,"Masculino","Nao","Sab","Jantar",5,5,"Sim",0.1398
18.36,4.67,"Masculino","Sim","Dom","Almoco",2,4,"Nao",0.2398
15.79,3.25,"Masculino","Sim","Sab","Jantar",2,5,"Nao",0.1659
16.81,3.35,"Masculino","Sim","Qui","Almoco",2,4,"Nao",0.1988
12.28,1.77,"Masculino","Sim","Qui","Jantar",5,2,"Nao",0.1147
9.21,2.11,"Masculino","Nao","Qui","Jantar",2,5,"Nao",0.2049
28.56,8.02,"Masculino","Sim","Sex","Almoco",2,5,"Nao",0.2147
11.64,3.19,"Masculino","Nao","Dom","Almoco",3,4,"Nao",0.1605
16.07,3.4,"Masculino","Sim","Sex","Jantar",2,3,"Nao",0.2076
10.33,1.8,"Masculino","Sim","Qui","Jantar",4,3,"Nao",0.2241
26.35,3.31,"Masculino","Nao","Sex","Jantar",3,4,"Nao",0.123
17.23,3.01,"Feminino","Nao","Sex","Jantar",2,5,"Nao",0.1153
12.64,1.75,"Feminino","Sim","Qui","Jantar",2,3,"Nao",0.1459
11.29,2.11,"Masculino","Nao","Sex","Jantar",2,4,"Nao",0.1828
15.91,2.87,"Feminino","Nao","Qui","Jantar",2,5,"Nao",0.1176
28.83,3.73,"Masculino","Nao","Dom","Almoco",2,4,"Nao",0.1057
22.59,2.56,"Feminino","Sim","Qui","Jantar",2,4,"Nao",0.1286
15.61,2.87,"Feminino","Nao","Sab","Almoco",3,3,"Nao",0.1877
10.15,1.57,"Masculino","Nao","Dom","Jantar",2,3,"Nao",0.1251
44.46,11.04,"Masculino","Nao","Qui","Jantar",2,5,"Nao",0.1895
22.78,3.1,"Masculino","Sim","Sab","Jantar",2,5,"Sim",0.1002
24.33,2.39,"Masculino","Nao","Qui","Almoco",4,3,"Sim",0.1123
17.39,3.18,"Masculino","Sim","Sab","Almoco",4,4,"Nao",0.1565
20.65,5,"Feminino","Nao","Sab","Jantar",2,5,"Nao",0.1841
11.08,3.08,"Masculino","Sim","Dom","Almoco",4,5,"Nao",0.2223
15.88,2.11,"Masculino","Sim","Dom","Jantar",3,4,"Sim",0.1586
8.62,1.58,"Masculino","Nao","Dom","Jantar",2,1,"Nao",0.2481
34.35,6.04,"Masculino","Nao","Dom","Jantar",1,4,"Sim",0.1498
18.66,5.46,"Masculino","Nao","Sex","Jantar",2,5,"Nao",0.2167
11.44,1.94,"Masculino","Nao","Qui","Jantar",2,3,"Nao",0.1096
17.48,4.19,"Feminino","Sim","Dom","Jantar",2,4,"Nao",0.2014
16.56,1.45,"Feminino","Nao","Dom","Jantar",2,3,"Sim",0.1413
16.95,3,"Masculino","Nao","Dom","Jantar",2,2,"Nao",0.147
18.04,4.66,"Masculino","Sim","Qui","Jantar",3,4,"Sim",0.2346
28.31,7.11,"Feminino","Sim","Sab","Jantar",3,3,"Nao",0.2078
18.35,3.92,"Masculino","Sim","Sex","Jantar",2,2,"Nao",0.2138
11.85,0.98,"Masculino","Nao","Sex","Jantar",2,4,"Nao",0.1216
23.76,2.46,"Masculino","Sim","Dom","Jantar",2,2,"Nao",0.1023
19.74,3.34,"Feminino","Nao","Sab","Jantar",2,4,"Sim",0.1823
17.17,2.48,"Masculino","Sim","Qui","Jantar",3,3,"Sim",0.195
13.64,4.21,"Masculino","Nao","Sab","Almoco",2,5,"Nao",0.17
12.9,2.35,"Masculino","Nao","Sab","Jantar",2,2,"Sim",0.1374
16.8,4.77,"Feminino","Nao","Sab","Almoco",2,5,"Nao",0.1619
59.81,17.15,"Feminino","Nao","Sab","Jantar",6,5,"Nao",0.2455
21.29,4.48,"Masculino","Nao","Sab","Almoco",2,3,"Nao",0.2092
14.3,3.62,"Feminino","Nao","Sab","Jantar",2,4,"Nao",0.2482
15.97,4.36,"Masculino","Sim","Qui","Almoco",6,4,"Nao",0.2432
14.38,2.85,"Masculino","Sim","Sab","Almoco",3,5,"Nao",0.2173
22.32,2.86,"Masculino","Nao","Sex","Jantar",4,1,"Nao",0.1498
37.58,5.37,"Masculino","Nao","Qui","Jantar",3,2,"Nao",0.165
19.94,5.76,"Masculino","Nao","Sab","Jantar",2,5,"Nao",0.231
24.93,4.94,"Feminino","Sim","Sab","Jantar",2,4,"Sim",0.2193
23.97,1.88,"Masculino","Nao","Dom","Almoco",3,4,"Sim",0.1113
28.74,7.47,"Feminino","Sim","Sab","Jantar",3,5,"Nao",0.1959
59.37,8.01,"Masculino","Nao","Sex","Jantar",4,5,"Nao",0.1012
12.1,2.01,"Masculino","Nao","Qui","Jantar",3,4,"Nao",0.1761
59.35,11.13,"Masculino","Nao","Sex","Almoco",2,1,"Nao",0.2385
16.1,2.81,"Masculino","Nao","Sex","Jantar",4,3,"Nao",0.1134
14.67,1.88,"Masculino","Nao","Qui","Almoco",2,4,"Sim",0.1593
35.47,8.91,"Masculino","Nao","Dom","Almoco",2,3,"Nao",0.2423
10.18,2.53,"Masculino","Sim","Sab","Jantar",4,2,"Nao",0.2006
16.39,4.86,"Feminino","Sim","Sab","Almoco",1,5,"Nao",0.2251
10.92,2.26,"Masculino","Sim","Dom","Jantar",2,5,"Nao",0.2377
25.17,3.07,"Masculino","Nao","Sab","Almoco",3,3,"Nao",0.1095
17.8,3.17,"Feminino","Nao","Dom","Jantar",2,5,"Nao",0.1529
42.09,5.12,"Feminino","Nao","Sab","Almoco",3,5,"Nao",0.1169
9.5,2.34,"Masculino","Nao","Sab","Jantar",2,4,"Nao",0.1949
37.75,7.51,"Masculino","Nao","Sab","Almoco",2,2,"Sim",0.2109
8.17,0.98,"Masculino","Sim","Qui","Jantar",6,4,"Nao",0.1028
28.76,6.99,"Masculino","Nao","Sex","Jantar",2,4,"Nao",0.2441
46.82,7.01,"Masculino","Nao","Sab","Almoco",3,4,"Sim",0.1449
24.72,5.66,"Masculino","Nao","Qui","Jantar",2,4,"Nao",0.1903
19.59,2.53,"Masculino","Nao","Dom","Almoco",2,3,"Nao",0.1408
29.34,4.08,"Masculino","Nao","Sab","Jantar",2,3,"Sim",0.1675
36.09,8.03,"Feminino","Sim","Sex","Jantar",2,3,"Sim",0.2121
21.92,3.18,"Masculino","Sim","Sab","Almoco",3,4,"Nao",0.1867
19.62,3.56,"Feminino","Sim","Qui","Almoco",3,4,"Nao",0.19
39.93,5.61,"Masculino","Nao","Qui","Almoco",2,4,"Nao",0.1321
37.73,5.3,"Feminino","Sim","Sab","Jantar",2,3,"Nao",0.1617
15.62,3.1,"Masculino","Sim","Sab","Jantar",1,2,"Nao",0.2378
15.17,3.69,"Masculino","Nao","Sab","Jantar",3,4,"Nao",0.184
23,2.45,"Feminino","Nao","Sex","Almoco",4,5,"Sim",0.116
15.58,2.3,"Masculino","Sim","Sab","Jantar",5,5,"Nao",0.1352
31.68,4.84,"Feminino","Nao","Sab","Jantar",2,5,"Nao",0.1476
22.8,4.61,"Feminino","Sim","Sex","Jantar",2,3,"Nao",0.2096
16.88,2.37,"Masculino","Sim","Dom","Jantar",2,5,"Sim",0.1452
16.4,2.06,"Feminino","Sim","Qui","Jantar",3,4,"Sim",0.1186
24.82,2.53,"Feminino","Sim","Sab","Jantar",3,1,"Nao",0.137
30.68,5.8,"Masculino","Sim","Dom","Jantar",2,4,"Nao",0.1661
8.27,1.73,"Masculino","Sim","Dom","Jantar",2,4,"Nao",0.2275
53.96,14.61,"Feminino","Nao","Qui","Almoco",2,5,"Sim",0.2168
17.82,4,"Masculino","Sim","Sab","Jantar",2,4,"Sim",0.1796
11.07,2.73,"Feminino","Sim","Dom","Jantar",4,4,"Nao",0.226
59.96,11.11,"Masculino","Sim","Dom","Jantar",4,5,"Nao",0.1691
13.74,3.73,"Masculino","Nao","Sex","Jantar",2,5,"Nao",0.2289
17.87,3,"Masculino","Sim","Dom","Almoco",2,5,"Nao",0.1348
19.28,2.71,"Masculino","Nao","Dom","Jantar",6,5,"Sim",0.1406
23.63,2.63,"Masculino","Nao","Dom","Jantar",3,4,"Nao",0.1338
22.8,3.55,"Masculino","Sim","Sab","Jantar",2,1,"Nao",0.1836
12.06,2.04,"Masculino","Nao","Qui","Jantar",2,4,"Nao",0.2132
21.71,4.44,"Masculino","Sim","Sex","Jantar",2,3,"Nao",0.1994
34.03,6.63,"Masculino","Nao","Dom","Almoco",2,3,"Nao",0.1995
7.64,2.04,"Feminino","Sim","Dom","Almoco",3,3,"Nao",0.2337
15.54,2.31,"Feminino","Nao","Sab","Almoco",6,4,"Nao",0.1371
52.11,10.78,"Masculino","Sim","Qui","Almoco",2,3,"Nao",0.207
19.21,3.3,"Masculino","Nao","Qui","Jantar",2,5,"Nao",0.1152
25.86,5.92,"Masculino","Sim","Qui","Jantar",2,5,"Nao",0.2079
30.63,3.98,"Masculino","Sim","Sex","Jantar",3,4,"Nao",0.1295
54.17,8.37,"Feminino","Sim","Sab","Jantar",3,2,"Nao",0.149
